date,primary_type,description,location_description,arrest,beat,district,ward,community_area,latitude,longitude
2019-01-11 06:23:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),True,2011,020,40,4,41.978261558,-87.692593155
2019-01-11 06:44:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,True,1113,011,28,25,41.886530554,-87.74438154
2019-01-11 07:11:00,BATTERY,SIMPLE,RESIDENCE,True,0524,005,34,53,41.678997924,-87.646818138
2019-01-11 07:38:00,CRIMINAL TRESPASS,TO LAND,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,True,1833,018,42,8,41.895982869,-87.628183771
2019-01-11 07:48:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA APARTMENT,True,1135,011,28,29,41.867544682,-87.700818729
2019-01-11 08:00:00,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,True,1652,016,41,76,41.9764212,-87.904976266
2019-01-11 08:10:00,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,True,1834,018,42,8,41.895003278,-87.62152816
2019-01-11 08:30:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,True,0231,002,3,40,41.799580127,-87.619346782
2019-01-11 08:38:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",True,0421,004,7,43,41.754691074,-87.557038686
2019-01-11 08:40:00,BATTERY,SIMPLE,APARTMENT,True,1235,012,25,31,41.854703323,-87.663849798
2019-01-11 08:43:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ALLEY,True,1121,011,27,23,41.895505083,-87.71174182
2019-01-11 08:45:00,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,0412,004,8,45,41.737094305,-87.572998178
2019-01-11 08:48:00,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,True,1225,012,27,28,41.874938665,-87.681847091
2019-01-11 08:50:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),APARTMENT,True,1022,010,24,29,41.860203161,-87.706709547
2019-01-11 08:59:00,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,True,1823,018,27,8,41.897850453,-87.641970426
2019-01-11 09:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0825,008,16,66,41.778730518,-87.684849239
2019-01-11 09:13:00,ASSAULT,SIMPLE,APARTMENT,True,0612,006,17,71,41.753539436,-87.657040981
2019-01-11 09:15:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GAS STATION,True,1112,011,27,23,41.902365801,-87.716854733
2019-01-11 09:18:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,True,0933,009,20,61,41.8032982,-87.653195042
2019-01-11 09:20:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,1121,011,27,23,41.890753495,-87.712515084
2019-01-11 09:30:00,ASSAULT,SIMPLE,VACANT LOT/LAND,True,1022,010,24,29,41.858832381,-87.705449136
2019-01-11 09:42:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1014,010,24,29,41.85982778,-87.716448529
2019-01-11 09:52:00,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,1011,010,24,29,41.861860455,-87.725041277
2019-01-11 09:54:00,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,True,0722,007,6,69,41.770179389,-87.626700264
2019-01-11 09:58:00,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,STREET,True,1021,010,24,29,41.862461723,-87.709741838
2019-01-11 10:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,1122,011,27,23,41.890499193,-87.719833545
2019-01-11 10:00:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENTIAL YARD (FRONT/BACK),True,1532,015,37,25,41.890445538,-87.749009894
2019-01-11 10:01:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENTIAL YARD (FRONT/BACK),True,1132,011,24,26,41.872554842,-87.724010957
2019-01-11 10:03:00,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,True,0523,005,9,53,41.660261631,-87.63531753
2019-01-11 10:25:00,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,1834,018,42,8,41.892631803,-87.618362824
2019-01-11 10:25:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,True,1115,011,28,26,41.881052817,-87.730587836
2019-01-11 10:26:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,True,1115,011,28,26,41.881052817,-87.730587836
2019-01-11 10:28:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,PARKING LOT/GARAGE(NON.RESID.),True,2433,024,48,77,41.995343998,-87.6604281
2019-01-11 10:29:00,NARCOTICS,MANU/DELIVER: HEROIN(BRN/TAN),RESIDENCE,True,0532,005,9,53,41.664463237,-87.62144906
2019-01-11 10:30:00,BATTERY,SIMPLE,SIDEWALK,True,2524,025,31,22,41.927235118,-87.726849666
2019-01-11 10:30:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1132,011,24,29,41.866200165,-87.723168162
2019-01-11 10:34:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,1011,010,24,29,41.865632251,-87.720104383
2019-01-11 10:35:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,OTHER,True,0825,008,16,66,41.778730518,-87.684849239
2019-01-11 10:35:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,0735,007,17,67,41.764767174,-87.677534224
2019-01-11 10:38:00,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,2533,025,37,25,41.905929224,-87.751304307
2019-01-11 10:42:00,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,0523,005,34,53,41.670593743,-87.636164884
2019-01-11 10:50:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,1122,011,37,23,41.89254873,-87.722329806
2019-01-11 11:00:00,BATTERY,SIMPLE,CTA BUS,True,2525,025,35,22,41.921674465,-87.726689207
2019-01-11 11:15:00,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,0322,003,6,69,41.766606953,-87.620141375
2019-01-11 11:19:00,NARCOTICS,POSS: COCAINE,APARTMENT,True,1024,010,22,30,41.849900927,-87.709177489
2019-01-11 11:20:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PRIVATE, BUILDING",True,0212,002,3,35,41.823798151,-87.619756522
2019-01-11 11:23:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0623,006,17,44,41.750538141,-87.634278086
2019-01-11 11:30:00,NARCOTICS,POSS: HEROIN(WHITE),GAS STATION,True,2223,022,34,73,41.715680818,-87.643058205
2019-01-11 11:36:00,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,0723,007,20,68,41.779747852,-87.645088326
2019-01-11 11:50:00,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,True,1132,011,24,29,41.866197889,-87.723256295
2019-01-11 11:52:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1013,010,22,29,41.851472218,-87.730014078
2019-01-11 11:55:00,ASSAULT,AGG PO HANDS NO/MIN INJURY,JAIL / LOCK-UP FACILITY,True,1134,011,24,27,41.873699424,-87.704705156
2019-01-11 12:00:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1931,019,32,6,41.935432921,-87.668504341
2019-01-11 12:00:00,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,True,0423,004,7,46,41.729171506,-87.55456177
2019-01-11 12:05:00,BATTERY,AGG PO HANDS NO/MIN INJURY,PARKING LOT/GARAGE(NON.RESID.),True,1134,011,24,27,41.873699424,-87.704705156
2019-01-11 12:10:00,BATTERY,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",True,0935,009,11,61,41.807650669,-87.643080489
2019-01-11 12:14:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,True,1114,011,28,26,41.886819611,-87.726633459
2019-01-11 12:17:00,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,True,0522,005,34,53,41.679049291,-87.62989814
2019-01-11 12:20:00,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,1121,011,27,23,41.892338813,-87.711342803
2019-01-11 12:25:00,NARCOTICS,POSS: CRACK,ALLEY,True,1022,010,24,29,41.865845054,-87.703144716
2019-01-11 12:27:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0533,005,9,54,41.656937576,-87.605134262
2019-01-11 12:34:00,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,0412,004,8,45,41.737094305,-87.572998178
2019-01-11 12:35:00,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-11 12:37:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,True,0712,007,16,68,41.791834972,-87.653598601
2019-01-11 12:37:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,0323,003,6,69,41.761978122,-87.61938626
2019-01-11 12:43:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,0421,004,7,43,41.754724423,-87.554667078
2019-01-11 12:43:00,NARCOTICS,MANU/DELIVER:CRACK,GAS STATION,True,0522,005,34,49,41.692358646,-87.623096746
2019-01-11 12:45:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,1132,011,24,29,41.866200165,-87.723168162
2019-01-11 12:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1121,011,27,23,41.892763105,-87.710134001
2019-01-11 12:51:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,1034,010,25,31,41.850908991,-87.680707233
2019-01-11 12:55:00,NARCOTICS,POSS: HEROIN(WHITE),ABANDONED BUILDING,True,1122,011,27,23,41.888658546,-87.721000676
2019-01-11 12:55:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,0923,009,14,63,41.802351635,-87.685517028
2019-01-11 13:00:00,NARCOTICS,POSS: HEROIN(WHITE),POLICE FACILITY/VEH PARKING LOT,True,1024,010,24,29,41.856790413,-87.708424071
2019-01-11 13:09:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1531,015,37,25,41.897712072,-87.749505642
2019-01-11 13:10:00,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-11 13:13:00,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,1122,011,28,26,41.879805655,-87.722039942
2019-01-11 13:15:00,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,0412,004,8,45,41.737094305,-87.572998178
2019-01-11 13:20:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,0712,007,16,68,41.791350864,-87.654802831
2019-01-11 13:22:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1432,014,1,22,41.929743818,-87.684273777
2019-01-11 13:40:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0412,004,8,45,41.736842141,-87.591093538
2019-01-11 13:41:00,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,True,2412,024,50,2,41.99775883,-87.688141176
2019-01-11 13:42:00,OTHER OFFENSE,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,STREET,True,1021,010,24,29,41.861974172,-87.710418378
2019-01-11 13:43:00,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,True,0622,006,21,44,41.742656445,-87.632018466
2019-01-11 13:50:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-11 14:05:00,BATTERY,SIMPLE,APARTMENT,True,1824,018,2,8,41.906765556,-87.630070917
2019-01-11 14:20:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,1023,010,12,30,41.853727204,-87.697313667
2019-01-11 14:45:00,NARCOTICS,POSS: CRACK,SIDEWALK,True,1012,010,24,29,41.853203765,-87.724796627
2019-01-11 14:52:00,ASSAULT,AGGRAVATED: HANDGUN,DEPARTMENT STORE,True,2533,025,37,25,41.909664252,-87.742728815
2019-01-11 15:09:00,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,STREET,True,1531,015,37,25,41.90091387,-87.752066146
2019-01-11 15:10:00,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,"SCHOOL, PUBLIC, GROUNDS",True,2032,020,40,4,41.975099794,-87.679374655
2019-01-11 15:10:00,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,"SCHOOL, PUBLIC, BUILDING",True,2032,020,40,4,41.975099794,-87.679374655
2019-01-11 15:20:00,BATTERY,AGG PRO EMP HANDS SERIOUS INJ,CTA STATION,True,1832,018,2,8,41.896888586,-87.628203192
2019-01-11 15:23:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,0234,002,4,41,41.802101704,-87.587747851
2019-01-11 15:24:00,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,True,1122,011,28,26,41.880751096,-87.723855981
2019-01-11 15:27:00,ASSAULT,AGGRAVATED: HANDGUN,STREET,True,0911,009,12,59,41.829750417,-87.685017033
2019-01-11 15:30:00,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,PARK PROPERTY,True,0114,001,4,32,41.873192061,-87.62197216
2019-01-11 15:30:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1824,018,2,8,41.904394115,-87.630001432
2019-01-11 15:33:00,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,True,0835,008,18,66,41.758659689,-87.683079488
2019-01-11 15:35:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0111,001,42,32,41.883500187,-87.627876698
2019-01-11 15:40:00,THEFT,$500 AND UNDER,SMALL RETAIL STORE,True,1522,015,29,25,41.880287347,-87.761752861
2019-01-11 15:40:00,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,True,1221,012,27,23,41.894939771,-87.702182956
2019-01-11 15:45:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,True,1654,016,41,76,41.953900467,-87.907472601
2019-01-11 15:45:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,True,1133,011,28,26,41.876225302,-87.721692188
2019-01-11 15:48:00,THEFT,OVER $500,OTHER,True,1811,018,2,7,41.914035604,-87.653868654
2019-01-11 16:05:00,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,True,1115,011,28,26,41.880717961,-87.726408427
2019-01-11 16:08:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,1112,011,27,23,41.901344486,-87.721386404
2019-01-11 16:20:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,1132,011,24,29,41.866200165,-87.723168162
2019-01-11 16:36:00,NARCOTICS,POSS: HEROIN(WHITE),POLICE FACILITY/VEH PARKING LOT,True,0913,009,11,60,41.837489008,-87.646264459
2019-01-11 16:50:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,1122,011,28,26,41.880751096,-87.723855981
2019-01-11 16:57:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,True,0431,004,10,51,41.707814066,-87.583681852
2019-01-11 17:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,1213,012,1,24,41.898520403,-87.670419053
2019-01-11 17:05:00,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,True,0832,008,17,66,41.7678792,-87.683327303
2019-01-11 17:07:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,0111,001,42,32,41.884650262,-87.627915459
2019-01-11 17:18:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,0611,006,17,71,41.75395833,-87.666261113
2019-01-11 17:29:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1821,018,27,8,41.903775756,-87.639324074
2019-01-11 17:30:00,ASSAULT,SIMPLE,STREET,True,0631,006,6,44,41.743847456,-87.612504038
2019-01-11 17:33:00,THEFT,OVER $500,SIDEWALK,True,1023,010,12,30,41.852460082,-87.695465271
2019-01-11 17:33:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,1711,017,50,13,41.994019837,-87.713281946
2019-01-11 17:40:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,0522,005,34,49,41.692358646,-87.623096746
2019-01-11 17:45:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0632,006,6,44,41.739265865,-87.604893749
2019-01-11 17:45:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,0712,007,16,68,41.78971606,-87.653543981
2019-01-11 17:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0623,006,6,44,41.749999492,-87.622967453
2019-01-11 17:55:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,1112,011,27,23,41.90167353,-87.717742991
2019-01-11 18:09:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1931,019,32,6,41.935432921,-87.668504341
2019-01-11 18:15:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,1533,015,29,25,41.874908413,-87.750249307
2019-01-11 18:24:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,2221,022,21,73,41.728010171,-87.662840557
2019-01-11 18:24:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,True,1223,012,27,28,41.884145378,-87.67315666
2019-01-11 18:30:00,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,True,0611,006,17,71,41.750332059,-87.665136952
2019-01-11 18:47:00,NARCOTICS,FOUND SUSPECT NARCOTICS,OTHER RAILROAD PROP / TRAIN DEPOT,True,0121,001,42,28,41.883778573,-87.639790243
2019-01-11 18:55:00,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,1134,011,24,27,41.870063436,-87.704230441
2019-01-11 19:00:00,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,0222,002,4,39,41.810836292,-87.60392204
2019-01-11 19:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,0322,003,6,69,41.768030467,-87.616929129
2019-01-11 19:03:00,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,True,0725,007,16,67,41.774908926,-87.661655763
2019-01-11 19:15:00,THEFT,$500 AND UNDER,STREET,True,0634,006,21,49,41.72167003,-87.627876692
2019-01-11 19:21:00,NARCOTICS,POSS: COCAINE,STREET,True,2514,025,30,19,41.928281124,-87.766135023
2019-01-11 19:21:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SMALL RETAIL STORE,True,0824,008,16,66,41.785792907,-87.703335272
2019-01-11 19:23:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,0424,004,10,48,41.724312643,-87.551118434
2019-01-11 19:23:00,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,True,0215,002,3,38,41.810480277,-87.622868181
2019-01-11 19:24:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,1531,015,37,25,41.894335824,-87.753132173
2019-01-11 19:45:00,NARCOTICS,MANU/DELIVER:PCP,RESIDENCE,True,1133,011,24,29,41.868037735,-87.721417785
2019-01-11 19:46:00,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,True,0111,001,42,32,41.885503844,-87.627935448
2019-01-11 19:51:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,1232,012,27,28,41.880108035,-87.647309981
2019-01-11 19:52:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,1532,015,37,25,41.888658426,-87.748890295
2019-01-11 19:57:00,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,True,0634,006,21,49,41.722330572,-87.625063541
2019-01-11 20:06:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1821,018,27,8,41.903775756,-87.639324074
2019-01-11 20:10:00,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,True,0413,004,8,48,41.732599207,-87.585555292
2019-01-11 20:14:34,NARCOTICS,POSSESS - COCAINE,RESIDENCE,True,0822,008,14,63,41.797083503,-87.709477538
2019-01-11 20:26:30,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,True,0933,009,20,61,41.804106469,-87.658559743
2019-01-11 20:30:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0111,001,42,32,41.883500187,-87.627876698
2019-01-11 20:38:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1432,014,32,22,41.92046017,-87.67083136
2019-01-11 20:46:00,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,True,1024,010,24,29,41.855574302,-87.71189003
2019-01-11 20:50:00,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,VEHICLE NON-COMMERCIAL,True,1132,011,24,26,41.87087067,-87.727793979
2019-01-11 21:10:00,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,RESTAURANT,True,0623,006,6,69,41.758172871,-87.62845198
2019-01-11 21:12:00,THEFT,$500 AND UNDER,SIDEWALK,True,1433,014,2,24,41.907233896,-87.670038695
2019-01-11 21:16:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),True,0735,007,17,67,41.764682386,-87.663785792
2019-01-11 21:24:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,True,0332,003,5,43,41.772899106,-87.583848295
2019-01-11 21:32:00,NARCOTICS,POSS: HEROIN(BRN/TAN),STREET,True,0424,004,10,46,41.737043413,-87.540298305
2019-01-11 21:43:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,True,0324,003,7,43,41.765824982,-87.58059131
2019-01-11 21:51:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,0922,009,15,58,41.813205368,-87.694354578
2019-01-11 22:03:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0613,006,21,71,41.73887651,-87.650991641
2019-01-11 22:06:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,1723,017,33,14,41.964732679,-87.716143548
2019-01-11 22:15:00,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,True,1115,011,28,26,41.878796732,-87.731574779
2019-01-11 22:27:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,1122,011,28,26,41.879810068,-87.721837936
2019-01-11 22:30:00,HOMICIDE,FIRST DEGREE MURDER,STREET,True,0111,001,4,32,41.875679322,-87.62657476
2019-01-11 22:33:00,OTHER OFFENSE,PROBATION VIOLATION,STREET,True,0711,007,16,68,41.779798546,-87.641648739
2019-01-11 22:35:00,NARCOTICS,POSS: HEROIN(WHITE),HOSPITAL BUILDING/GROUNDS,True,1022,010,12,30,41.855524939,-87.6978538
2019-01-11 22:39:00,NARCOTICS,POSSESSION: SYNTHETIC MARIJUANA,SIDEWALK,True,1533,015,28,25,41.880141912,-87.753543342
2019-01-11 22:45:00,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,True,1733,017,33,21,41.944014195,-87.704070047
2019-01-11 22:46:00,PUBLIC PEACE VIOLATION,FALSE FIRE ALARM,OTHER,True,1235,012,25,31,41.854703323,-87.663849798
2019-01-11 22:52:00,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,ALLEY,True,2521,025,31,19,41.927826682,-87.75263036
2019-01-11 23:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,True,2522,025,31,20,41.923039405,-87.738960322
2019-01-11 23:05:00,NARCOTICS,POSS: METHAMPHETAMINES,STREET,True,1723,017,35,14,41.961091776,-87.716266926
2019-01-11 23:15:00,THEFT,$500 AND UNDER,RESTAURANT,True,0624,006,6,44,41.751147049,-87.613338558
2019-01-11 23:40:00,ASSAULT,SIMPLE,DRUG STORE,True,1824,018,2,8,41.903478069,-87.631433102
2019-01-11 23:42:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,1831,018,42,8,41.890206336,-87.634031756
2019-01-11 23:50:00,ASSAULT,SIMPLE,RESIDENCE,True,0924,009,15,61,41.809665375,-87.673503791
2019-01-12 00:00:00,THEFT,RETAIL THEFT,GAS STATION,True,1533,015,28,25,41.876512415,-87.74513447
2019-01-12 00:01:00,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,HOSPITAL BUILDING/GROUNDS,True,1513,015,29,25,41.865541907,-87.768294247
2019-01-12 00:01:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0726,007,15,67,41.775268726,-87.672591663
2019-01-12 00:07:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,1215,012,27,28,41.886669312,-87.657456588
2019-01-12 00:14:00,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,2533,025,37,25,41.906385796,-87.750965862
2019-01-12 00:38:00,NARCOTICS,POSS: COCAINE,APARTMENT,True,1724,017,33,16,41.958178598,-87.70937572
2019-01-12 00:44:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,1033,010,12,30,41.846375051,-87.701739307
2019-01-12 01:03:00,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,True,0711,007,20,68,41.779975054,-87.630937377
2019-01-12 01:08:00,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,True,0533,005,9,54,41.657249378,-87.60021984
2019-01-12 01:38:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,True,0624,006,8,44,41.750472935,-87.597895771
2019-01-12 01:53:00,BATTERY,SIMPLE,BAR OR TAVERN,True,1113,011,28,26,41.880600004,-87.736364671
2019-01-12 02:00:00,NARCOTICS,POSS: COCAINE,STREET,True,2211,022,19,74,41.690972388,-87.702024265
2019-01-12 02:11:00,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,True,0412,004,8,45,41.741236774,-87.585744555
2019-01-12 02:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,2432,024,40,1,42.001680319,-87.673186591
2019-01-12 02:44:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0612,006,17,71,41.750397942,-87.660438139
2019-01-12 02:52:00,ASSAULT,SIMPLE,RESTAURANT,True,1013,010,22,30,41.844276863,-87.722763609
2019-01-12 02:52:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,BARBERSHOP,True,1132,011,24,26,41.873439137,-87.726205586
2019-01-12 03:24:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0924,009,15,61,41.813539078,-87.669957153
